State Rank,NEET Rank,Percentile,NEET Score,Final Score,Gender,Category,Local,EWS,Minority
12272,231752,88.5782666,399,399,M,BCA,SVU,No,No
12273,231779,88.5782666,399,399,F,SC,OU,No,No
12274,231799,88.5782666,399,399,F,BCB,OU,No,No
12275,231806,88.5782666,399,399,F,OC,OU,No,No
12276,231818,88.5782666,399,399,F,ST,AU,No,No
12277,231840,88.5782666,399,399,F,BCE,OU,No,MSM
12278,231861,88.5782666,399,399,M,BCD,OU,No,No
12279,231863,88.5782666,399,399,F,SC,AU,No,No
12280,231871,88.5782666,399,399,F,OC,OU,No,MSM
12281,231892,88.5782666,399,399,F,BCB,AU,No,No
12282,231942,88.5782666,399,399,F,OC,OU,No,No
12283,231946,88.5782666,399,399,F,SC,OU,No,No
12284,231950,88.5782666,399,399,M,OC,SVU,No,No
12285,231958,88.5782666,399,399,M,BCA,OU,No,No
12286,231966,88.5782666,399,399,F,SC,AU,No,No
12287,231974,88.5782666,399,399,M,ST,OU,No,No
12288,231985,88.5782666,399,399,F,OC,OU,No,No
12289,231986,88.5782666,399,399,M,SC,SVU,No,No
12290,232059,88.5782666,399,399,F,BCE,SVU,No,MSM
12291,232074,88.5782666,399,399,M,BCD,NL,No,No
12292,232097,88.5782666,399,399,M,SC,AU,No,No
12293,232123,88.5782666,399,399,F,OC,SVU,No,No
12294,232147,88.5782666,399,399,F,OC,AU,No,No
12295,232232,88.5782666,399,399,F,OC,OU,No,No
12296,232243,88.5782666,399,399,F,SC,AU,No,No
12297,232404,88.5782666,399,399,F,BCD,OU,No,No
12298,232422,88.5782666,399,399,F,BCE,OU,No,MSM
12299,232440,88.5782666,399,399,M,ST,OU,No,No
12300,232454,88.5782666,399,399,F,OC,OU,No,No
12301,232468,88.5782666,399,399,F,BCD,AU,No,No
12302,232849,88.5052261,398,398,M,ST,OU,No,No
12303,232850,88.5052261,398,398,M,SC,OU,No,No
12304,232853,88.5052261,398,398,F,SC,OU,No,No
12305,232863,88.5052261,398,398,F,SC,AU,No,No
12306,232872,88.5052261,398,398,F,ST,OU,No,No
12307,232873,88.5052261,398,398,M,SC,OU,No,No
12308,232875,88.5052261,398,398,M,ST,OU,No,No
12309,232876,88.5052261,398,398,F,BCE,OU,No,MSM
12310,232879,88.5052261,398,398,F,BCD,OU,No,No
12311,232880,88.5052261,398,398,F,ST,OU,No,No
12312,232882,88.5052261,398,398,F,BCA,SVU,No,No
12313,232891,88.5052261,398,398,F,BCB,OU,No,No
12314,232892,88.5052261,398,398,M,ST,AU,No,No
12315,232899,88.5052261,398,398,F,BCC,OU,No,No
12316,232905,88.5052261,398,398,M,ST,OU,No,No
12317,232907,88.5052261,398,398,F,BCE,OU,No,MSM
12318,232911,88.5052261,398,398,F,OC,AU,No,No
12319,232912,88.5052261,398,398,M,BCB,OU,No,No
12320,232913,88.5052261,398,398,F,SC,OU,No,No
12321,232924,88.5052261,398,398,F,SC,OU,No,No
12322,232931,88.5052261,398,398,F,ST,OU,No,No
12323,232936,88.5052261,398,398,F,BCD,OU,No,No
12324,232938,88.5052261,398,398,F,BCE,NL,No,MSM
12325,232944,88.5052261,398,398,F,OC,OU,No,No
12326,232956,88.5052261,398,398,M,ST,OU,No,No
12327,232958,88.5052261,398,398,F,BCE,OU,No,MSM
12328,232966,88.5052261,398,398,F,BCE,OU,No,MSM
12329,232967,88.5052261,398,398,M,SC,OU,No,No
12330,232968,88.5052261,398,398,F,BCA,OU,No,No
12331,232973,88.5052261,398,398,M,BCD,OU,No,No
12332,232980,88.5052261,398,398,F,BCD,NL,No,No
12333,232984,88.5052261,398,398,F,BCD,AU,No,No
12334,232987,88.5052261,398,398,M,ST,OU,No,No
12335,232989,88.5052261,398,398,F,BCB,OU,No,No
12336,232992,88.5052261,398,398,M,SC,OU,No,No
12337,232996,88.5052261,398,398,F,ST,OU,No,No
12338,232998,88.5052261,398,398,F,BCB,OU,No,No
12339,233010,88.5052261,398,398,F,ST,OU,No,No
12340,233023,88.5052261,398,398,F,BCD,OU,No,No
12341,233024,88.5052261,398,398,F,BCA,AU,No,No
12342,233030,88.5052261,398,398,F,ST,SVU,No,No
12343,233034,88.5052261,398,398,F,BCB,OU,No,No
12344,233035,88.5052261,398,398,F,ST,OU,No,No
12345,233042,88.5052261,398,398,F,BCC,AU,No,No
12346,233044,88.5052261,398,398,F,BCD,AU,No,No
12347,233060,88.5052261,398,398,F,ST,OU,No,No
12348,233064,88.5052261,398,398,F,BCE,OU,No,MSM
12349,233092,88.5052261,398,398,F,OC,OU,No,MSM
12350,233118,88.5052261,398,398,F,OC,AU,No,No
12351,233131,88.5052261,398,398,F,ST,OU,No,No
12352,233140,88.5052261,398,398,F,SC,SVU,No,No
12353,233141,88.5052261,398,398,F,BCE,OU,No,MSM
12354,233150,88.5052261,398,398,F,SC,AU,No,No
12355,233154,88.5052261,398,398,F,BCB,OU,No,No
12356,233155,88.5052261,398,398,F,BCE,OU,No,MSM
12357,233170,88.5052261,398,398,F,ST,OU,No,No
12358,233176,88.5052261,398,398,F,BCE,OU,No,MSM
12359,233180,88.5052261,398,398,F,SC,OU,No,No
12360,233185,88.5052261,398,398,M,BCC,OU,No,No
12361,233200,88.5052261,398,398,F,BCB,OU,No,No
12362,233203,88.5052261,398,398,F,OC,OU,No,No
12363,233212,88.5052261,398,398,F,OC,NL,No,No
12364,233213,88.5052261,398,398,F,SC,OU,No,No
12365,233216,88.5052261,398,398,F,BCE,OU,No,MSM
12366,233218,88.5052261,398,398,M,ST,OU,No,No
12367,233222,88.5052261,398,398,F,BCB,OU,No,MSM
12368,233224,88.5052261,398,398,F,OC,OU,No,No
12369,233242,88.5052261,398,398,F,SC,OU,No,No
12370,233269,88.5052261,398,398,F,BCB,OU,No,No
12371,233278,88.5052261,398,398,F,BCB,OU,No,No
12372,233326,88.5052261,398,398,F,OC,OU,No,No
12373,233347,88.5052261,398,398,F,BCB,OU,No,No
12374,233431,88.5052261,398,398,M,SC,AU,No,No
12375,233449,88.5052261,398,398,M,SC,OU,No,No
12376,233472,88.5052261,398,398,F,BCE,SVU,No,MSM
12377,233491,88.5052261,398,398,F,OC,AU,No,No
12378,233492,88.5052261,398,398,F,SC,OU,No,No
12379,233513,88.5052261,398,398,F,BCD,OU,No,No
12380,233537,88.5052261,398,398,F,OC,OU,No,No
12381,233638,88.5052261,398,398,F,BCE,OU,No,MSM
12382,233680,88.5052261,398,398,F,BCC,AU,No,No
12383,233697,88.5052261,398,398,F,SC,OU,No,No
12384,233708,88.5052261,398,398,F,BCB,OU,No,No
12385,233818,88.5052261,398,398,F,BCB,OU,No,No
12386,233846,88.5052261,398,398,F,SC,OU,No,No
12387,233928,88.5052261,398,398,M,BCE,OU,No,MSM
12388,233940,88.5052261,398,398,F,ST,AU,No,No
12389,233982,88.5052261,398,398,F,BCB,OU,No,No
12390,234030,88.5052261,398,398,F,OC,NL,No,No
12391,234039,88.5052261,398,398,M,SC,OU,No,No
12392,234119,88.5052261,398,398,M,OC,AU,No,No
12393,234253,88.5052261,398,398,F,SC,OU,No,No
12394,234334,88.4325781,397,397,F,OC,OU,No,MSM
12395,234335,88.4325781,397,397,F,BCD,OU,No,No
12396,234343,88.4325781,397,397,F,SC,OU,No,No
12397,234363,88.4325781,397,397,F,SC,OU,No,No
12398,234374,88.4325781,397,397,M,SC,OU,No,No
12399,234377,88.4325781,397,397,M,BCA,OU,No,No
12400,234387,88.4325781,397,397,F,ST,SVU,No,No
12401,234402,88.4325781,397,397,F,BCC,OU,No,No
12402,234409,88.4325781,397,397,F,BCD,OU,No,No
12403,234418,88.4325781,397,397,F,SC,SVU,No,No
12404,234429,88.4325781,397,397,M,BCB,OU,No,MSM
12405,234436,88.4325781,397,397,M,SC,OU,No,No
12406,234439,88.4325781,397,397,M,ST,OU,No,No
12407,234447,88.4325781,397,397,F,BCE,OU,No,MSM
12408,234452,88.4325781,397,397,F,ST,OU,No,No
12409,234453,88.4325781,397,397,M,OC,NL,No,No
12410,234465,88.4325781,397,397,F,BCE,OU,No,MSM
12411,234477,88.4325781,397,397,M,ST,OU,No,No
12412,234479,88.4325781,397,397,M,OC,NL,No,No
12413,234485,88.4325781,397,397,F,OC,OU,No,MSM
12414,234519,88.4325781,397,397,M,SC,AU,No,No
12415,234523,88.4325781,397,397,F,SC,AU,No,No
12416,234525,88.4325781,397,397,M,ST,OU,No,No
12417,234546,88.4325781,397,397,F,SC,OU,No,No
12418,234614,88.4325781,397,397,M,ST,OU,No,No
12419,234629,88.4325781,397,397,F,BCE,OU,No,MSM
12420,234651,88.4325781,397,397,M,BCA,OU,No,No
12421,234688,88.4325781,397,397,F,ST,AU,No,No
12422,234692,88.4325781,397,397,F,ST,OU,No,No
12423,234695,88.4325781,397,397,M,BCB,OU,No,No
12424,234745,88.4325781,397,397,M,ST,OU,No,No
12425,234752,88.4325781,397,397,M,SC,OU,No,No
12426,234772,88.4325781,397,397,F,SC,OU,No,No
12427,234784,88.4325781,397,397,M,BCD,OU,No,No
12428,234804,88.4325781,397,397,M,BCE,OU,No,MSM
12429,234807,88.4325781,397,397,F,SC,OU,No,No
12430,234815,88.4325781,397,397,M,BCB,SVU,No,No
12431,234818,88.4325781,397,397,M,ST,OU,No,No
12432,234819,88.4325781,397,397,M,BCE,OU,No,MSM
12433,234823,88.4325781,397,397,M,ST,OU,No,No
12434,234855,88.4325781,397,397,F,ST,OU,No,No
12435,234923,88.4325781,397,397,F,BCA,OU,No,No
12436,234935,88.4325781,397,397,F,BCE,OU,No,MSM
12437,234949,88.4325781,397,397,F,OC,OU,No,No
12438,234959,88.4325781,397,397,F,ST,OU,No,No
12439,234961,88.4325781,397,397,F,ST,AU,No,No
12440,234967,88.4325781,397,397,F,SC,AU,No,No
12441,234983,88.4325781,397,397,F,OC,OU,No,MSM
12442,235022,88.4325781,397,397,M,OC,OU,No,No
12443,235135,88.4325781,397,397,F,ST,OU,No,No
12444,235141,88.4325781,397,397,F,OC,OU,No,No
12445,235236,88.4325781,397,397,M,SC,OU,No,No
12446,235240,88.4325781,397,397,F,BCB,OU,No,No
12447,235338,88.4325781,397,397,M,OC,OU,No,No
12448,235370,88.4325781,397,397,F,OC,OU,No,No
12449,235465,88.4325781,397,397,M,BCB,SVU,No,No
12450,235599,88.4325781,397,397,F,BCA,OU,No,No
12451,235687,88.4325781,397,397,M,SC,AU,No,No
12452,235767,88.4325781,397,397,F,OC,AU,No,No
12453,235806,88.4325781,397,397,M,BCB,OU,No,No
12454,235814,88.3604697,396,396,M,ST,OU,No,No
12455,235818,88.3604697,396,396,F,BCE,OU,No,MSM
12456,235828,88.3604697,396,396,F,BCE,OU,No,MSM
12457,235831,88.3604697,396,396,M,BCA,OU,No,No
12458,235838,88.3604697,396,396,F,BCA,OU,No,No
12459,235839,88.3604697,396,396,F,BCB,AU,No,No
12460,235840,88.3604697,396,396,F,BCB,OU,No,No
12461,235845,88.3604697,396,396,M,SC,AU,No,No
12462,235857,88.3604697,396,396,F,SC,AU,No,No
12463,235863,88.3604697,396,396,M,BCD,OU,No,No
12464,235866,88.3604697,396,396,F,BCB,OU,No,No
12465,235877,88.3604697,396,396,F,BCB,OU,No,No
12466,235916,88.3604697,396,396,F,OC,OU,No,No
12467,235934,88.3604697,396,396,F,OC,OU,No,No
12468,235935,88.3604697,396,396,F,SC,OU,No,No
12469,235939,88.3604697,396,396,M,SC,OU,No,No
12470,235942,88.3604697,396,396,M,BCE,OU,No,MSM
12471,235944,88.3604697,396,396,M,BCD,OU,No,No
12472,235953,88.3604697,396,396,F,SC,SVU,No,No
12473,235962,88.3604697,396,396,F,SC,OU,No,No
12474,235967,88.3604697,396,396,F,BCE,OU,No,MSM
12475,235972,88.3604697,396,396,M,BCE,OU,No,MSM
12476,235994,88.3604697,396,396,F,ST,OU,No,No
12477,235997,88.3604697,396,396,F,ST,OU,No,No
12478,236001,88.3604697,396,396,F,ST,OU,No,No
12479,236003,88.3604697,396,396,F,BCD,SVU,No,No
12480,236026,88.3604697,396,396,M,BCB,OU,No,No
12481,236038,88.3604697,396,396,F,SC,OU,No,No
12482,236040,88.3604697,396,396,F,BCA,OU,No,No
12483,236049,88.3604697,396,396,F,BCD,OU,No,No
12484,236063,88.3604697,396,396,M,OC,AU,No,No
12485,236065,88.3604697,396,396,F,BCB,OU,No,No
12486,236078,88.3604697,396,396,F,SC,OU,No,No
12487,236109,88.3604697,396,396,F,OC,OU,No,No
12488,236132,88.3604697,396,396,F,OC,OU,No,No
12489,236134,88.3604697,396,396,F,BCE,SVU,No,MSM
12490,236152,88.3604697,396,396,F,ST,OU,No,No
12491,236170,88.3604697,396,396,M,BCB,OU,No,No
12492,236171,88.3604697,396,396,F,SC,OU,No,No
12493,236222,88.3604697,396,396,F,BCE,OU,No,MSM
12494,236272,88.3604697,396,396,F,SC,AU,No,No
12495,236273,88.3604697,396,396,F,BCB,OU,No,No
12496,236394,88.3604697,396,396,M,BCE,AU,No,MSM
12497,236444,88.3604697,396,396,F,BCE,OU,No,MSM
12498,236473,88.3604697,396,396,M,ST,OU,No,No
12499,236531,88.3604697,396,396,F,BCD,OU,No,No
12500,236537,88.3604697,396,396,F,BCB,OU,No,No
12501,236562,88.3604697,396,396,M,SC,SVU,No,No
12502,236569,88.3604697,396,396,F,BCB,SVU,No,No
12503,236631,88.3604697,396,396,M,BCB,OU,No,No
12504,236637,88.3604697,396,396,F,BCA,AU,No,No
12505,236638,88.3604697,396,396,M,OC,OU,No,No
12506,236642,88.3604697,396,396,F,SC,AU,No,No
12507,236648,88.3604697,396,396,F,BCA,AU,No,No
12508,236655,88.3604697,396,396,M,BCB,AU,No,No
12509,236784,88.3604697,396,396,M,SC,OU,No,No
12510,236870,88.3604697,396,396,F,BCE,OU,No,MSM
12511,236929,88.3604697,396,396,F,BCD,OU,No,No
12512,237103,88.3604697,396,396,F,BCB,SVU,No,MSM
12513,256094,87.4239918,384,11.52,F,OC,SVU,No,No
12514,237301,88.2791392,395,395,F,SC,OU,No,No
12515,237305,88.2791392,395,395,M,OC,AU,No,No
12516,237313,88.2791392,395,395,F,BCD,OU,No,No
12517,237319,88.2791392,395,395,F,BCE,SVU,No,MSM
12518,237322,88.2791392,395,395,F,BCE,SVU,No,MSM
12519,237331,88.2791392,395,395,M,SC,AU,No,No
12520,237338,88.2791392,395,395,F,OC,OU,No,No
12521,237350,88.2791392,395,395,M,SC,AU,No,No
12522,237356,88.2791392,395,395,F,BCB,SVU,No,No
12523,237363,88.2791392,395,395,F,BCA,OU,No,No
12524,237368,88.2791392,395,395,M,OC,OU,No,MSM
12525,237376,88.2791392,395,395,F,BCD,OU,No,No
12526,237394,88.2791392,395,395,F,ST,SVU,No,No
12527,237418,88.2791392,395,395,M,BCE,OU,No,MSM
12528,237432,88.2791392,395,395,F,SC,SVU,No,No
12529,237435,88.2791392,395,395,F,SC,OU,No,No
12530,237466,88.2791392,395,395,M,SC,SVU,No,No
12531,237473,88.2791392,395,395,F,BCA,OU,No,No
12532,237474,88.2791392,395,395,F,OC,OU,No,MSM
12533,237494,88.2791392,395,395,M,BCD,OU,No,No
12534,237496,88.2791392,395,395,F,ST,OU,No,No
12535,237498,88.2791392,395,395,F,BCD,OU,No,No
12536,237514,88.2791392,395,395,F,ST,OU,No,No
12537,237520,88.2791392,395,395,M,ST,OU,No,No
12538,237534,88.2791392,395,395,M,SC,SVU,No,No
12539,237554,88.2791392,395,395,F,BCB,OU,No,No
12540,237620,88.2791392,395,395,M,BCB,OU,No,No
12541,237637,88.2791392,395,395,M,BCE,SVU,No,MSM
12542,237640,88.2791392,395,395,M,BCC,OU,No,No
12543,237641,88.2791392,395,395,F,SC,OU,No,No
12544,237644,88.2791392,395,395,F,BCB,OU,No,No
12545,237648,88.2791392,395,395,F,ST,OU,No,No
12546,237660,88.2791392,395,395,F,SC,AU,No,No
12547,237663,88.2791392,395,395,M,BCB,OU,No,No
12548,237667,88.2791392,395,395,F,SC,OU,No,No
12549,237676,88.2791392,395,395,F,SC,OU,No,No
12550,237685,88.2791392,395,395,F,SC,SVU,No,No
12551,237701,88.2791392,395,395,F,BCA,OU,No,No
12552,237719,88.2791392,395,395,M,BCE,OU,No,MSM
12553,237732,88.2791392,395,395,F,OC,OU,No,No
12554,237736,88.2791392,395,395,M,BCB,OU,No,No
12555,237739,88.2791392,395,395,F,OC,OU,No,MSM
12556,237757,88.2791392,395,395,F,OC,SVU,No,No
12557,237789,88.2791392,395,395,F,BCE,OU,No,MSM
12558,237821,88.2791392,395,395,F,OC,OU,No,No
12559,237825,88.2791392,395,395,M,BCA,OU,No,No
12560,237827,88.2791392,395,395,F,SC,AU,No,No
12561,237872,88.2791392,395,395,F,BCE,OU,No,MSM
12562,237916,88.2791392,395,395,F,ST,OU,No,No
12563,237932,88.2791392,395,395,F,OC,OU,No,MSM
12564,237933,88.2791392,395,395,M,OC,OU,No,No
12565,237935,88.2791392,395,395,F,BCA,AU,No,No
12566,237944,88.2791392,395,395,F,BCA,SVU,No,No
12567,237973,88.2791392,395,395,M,ST,OU,No,No
12568,238151,88.2791392,395,395,F,SC,OU,No,No
12569,238188,88.2791392,395,395,M,BCE,OU,No,MSM
12570,238190,88.2791392,395,395,M,BCB,OU,No,No
12571,238239,88.2791392,395,395,F,ST,OU,No,No
12572,238258,88.2791392,395,395,F,OC,OU,No,MSM
12573,238292,88.2791392,395,395,F,BCB,AU,No,No
12574,238337,88.2791392,395,395,M,ST,OU,No,No
12575,238454,88.2791392,395,395,F,OC,OU,No,No
12576,238455,88.2791392,395,395,F,OC,OU,No,No
12577,238542,88.2791392,395,395,F,OC,OU,No,No
12578,238544,88.2791392,395,395,F,SC,OU,No,No
12579,238943,88.2041366,394,394,M,OC,AU,No,No
12580,238944,88.2041366,394,394,F,BCD,OU,No,No
12581,238950,88.2041366,394,394,M,OC,AU,No,No
12582,238951,88.2041366,394,394,F,BCD,OU,No,No
12583,238955,88.2041366,394,394,F,OC,OU,No,No
12584,238964,88.2041366,394,394,F,SC,OU,No,No
12585,238966,88.2041366,394,394,F,OC,OU,No,No
12586,238971,88.2041366,394,394,M,SC,SVU,No,No
12587,238982,88.2041366,394,394,F,SC,OU,No,No
12588,239004,88.2041366,394,394,F,OC,OU,No,No
12589,239007,88.2041366,394,394,F,SC,OU,No,No
12590,239008,88.2041366,394,394,M,SC,SVU,No,No
12591,239022,88.2041366,394,394,F,BCD,OU,No,No
12592,239027,88.2041366,394,394,F,BCB,AU,No,MSM
12593,239029,88.2041366,394,394,M,OC,OU,No,No
12594,239030,88.2041366,394,394,F,BCC,AU,No,No
12595,239038,88.2041366,394,394,F,SC,SVU,No,No
12596,239040,88.2041366,394,394,F,OC,OU,No,No
12597,239042,88.2041366,394,394,F,SC,OU,No,No
12598,239051,88.2041366,394,394,F,BCA,OU,No,No
12599,239060,88.2041366,394,394,F,BCE,OU,No,MSM
12600,239085,88.2041366,394,394,F,BCB,OU,No,No
12601,239107,88.2041366,394,394,M,OC,OU,No,No
12602,239111,88.2041366,394,394,F,BCB,OU,No,No
12603,239112,88.2041366,394,394,M,SC,OU,No,No
12604,239113,88.2041366,394,394,F,OC,OU,No,No
12605,239116,88.2041366,394,394,F,SC,OU,No,No
12606,239121,88.2041366,394,394,M,ST,OU,No,No
12607,239124,88.2041366,394,394,M,SC,OU,No,No
12608,239141,88.2041366,394,394,F,BCB,OU,No,No
12609,239145,88.2041366,394,394,M,BCE,OU,No,MSM
12610,239150,88.2041366,394,394,F,SC,OU,No,No
12611,239152,88.2041366,394,394,F,BCE,OU,No,MSM
12612,239179,88.2041366,394,394,F,BCB,OU,No,No
12613,239189,88.2041366,394,394,F,SC,OU,No,No
12614,239192,88.2041366,394,394,F,SC,OU,No,No
12615,239195,88.2041366,394,394,F,SC,OU,No,No
12616,239204,88.2041366,394,394,F,SC,AU,No,No
12617,239215,88.2041366,394,394,F,SC,OU,No,No
12618,239217,88.2041366,394,394,F,BCB,OU,No,No
12619,239218,88.2041366,394,394,F,SC,SVU,No,No
12620,239220,88.2041366,394,394,F,BCE,OU,No,MSM
12621,239226,88.2041366,394,394,F,BCD,OU,No,No
12622,239243,88.2041366,394,394,F,ST,AU,No,No
12623,239256,88.2041366,394,394,M,BCE,OU,No,MSM
12624,239287,88.2041366,394,394,F,BCB,OU,No,No
12625,239361,88.2041366,394,394,M,SC,OU,No,No
12626,239375,88.2041366,394,394,M,BCA,SVU,No,No
12627,239383,88.2041366,394,394,F,BCD,OU,No,No
12628,239384,88.2041366,394,394,M,SC,SVU,No,No
12629,239386,88.2041366,394,394,F,ST,OU,No,No
12630,239401,88.2041366,394,394,F,OC,OU,No,No
12631,239418,88.2041366,394,394,F,OC,OU,No,No
12632,239442,88.2041366,394,394,F,ST,OU,No,No
12633,239443,88.2041366,394,394,F,BCA,OU,No,No
12634,239467,88.2041366,394,394,M,OC,OU,No,No
12635,239495,88.2041366,394,394,F,SC,AU,No,No
12636,239505,88.2041366,394,394,M,SC,AU,No,No
12637,239520,88.2041366,394,394,F,SC,SVU,No,No
12638,239539,88.2041366,394,394,F,BCD,OU,No,No
12639,239591,88.2041366,394,394,M,OC,OU,No,MSM
12640,239597,88.2041366,394,394,F,OC,OU,No,No
12641,239599,88.2041366,394,394,F,ST,OU,No,No
12642,239692,88.2041366,394,394,F,BCA,AU,No,No
12643,239725,88.2041366,394,394,F,SC,OU,No,No
12644,239749,88.2041366,394,394,F,ST,OU,No,No
12645,239855,88.2041366,394,394,F,BCB,OU,No,No
12646,239898,88.2041366,394,394,F,BCD,OU,No,No
12647,240129,88.2041366,394,394,F,BCB,OU,No,No
12648,240160,88.2041366,394,394,M,ST,SVU,No,No
12649,240163,88.2041366,394,394,M,ST,OU,No,No
12650,240173,88.2041366,394,394,F,SC,OU,No,No
12651,240194,88.2041366,394,394,F,BCA,OU,No,No
12652,240204,88.2041366,394,394,F,BCB,OU,No,No
12653,240221,88.2041366,394,394,M,BCB,OU,No,No
12654,240320,88.2041366,394,394,F,BCD,OU,No,No
12655,240343,88.2041366,394,394,F,BCD,OU,No,No
12656,240353,88.2041366,394,394,M,ST,OU,No,No
12657,240472,88.1317829,393,393,F,BCB,SVU,No,MSM
12658,240475,88.1317829,393,393,M,SC,SVU,No,No
12659,240486,88.1317829,393,393,F,BCE,OU,No,MSM
12660,240495,88.1317829,393,393,M,BCD,OU,No,No
12661,240498,88.1317829,393,393,F,ST,OU,No,No
12662,240501,88.1317829,393,393,F,BCA,OU,No,No
12663,240512,88.1317829,393,393,M,SC,SVU,No,No
12664,240516,88.1317829,393,393,M,SC,OU,No,No
12665,240523,88.1317829,393,393,F,SC,AU,No,No
12666,240527,88.1317829,393,393,M,ST,AU,No,No
12667,240532,88.1317829,393,393,F,BCE,OU,No,MSM
12668,240534,88.1317829,393,393,F,OC,OU,No,MSM
12669,240539,88.1317829,393,393,F,ST,OU,No,No
12670,240545,88.1317829,393,393,F,SC,AU,No,No
12671,240548,88.1317829,393,393,F,BCE,OU,No,MSM
12672,240549,88.1317829,393,393,F,SC,OU,No,No
12673,240554,88.1317829,393,393,F,ST,OU,No,No
12674,240555,88.1317829,393,393,F,BCA,OU,No,No
12675,240562,88.1317829,393,393,F,BCE,OU,No,MSM
12676,240565,88.1317829,393,393,F,ST,SVU,No,No
12677,240567,88.1317829,393,393,F,SC,SVU,No,No
12678,240570,88.1317829,393,393,F,BCA,OU,No,No
12679,240579,88.1317829,393,393,M,BCE,OU,No,MSM
12680,240595,88.1317829,393,393,F,BCB,OU,No,No
12681,240597,88.1317829,393,393,M,SC,AU,No,No
12682,240599,88.1317829,393,393,F,BCE,SVU,No,MSM
12683,240631,88.1317829,393,393,F,BCB,OU,No,No
12684,240633,88.1317829,393,393,F,ST,OU,No,No
12685,240643,88.1317829,393,393,F,ST,OU,No,No
12686,240679,88.1317829,393,393,F,SC,AU,No,No
12687,240680,88.1317829,393,393,F,BCB,OU,No,No
12688,240682,88.1317829,393,393,F,BCB,OU,No,No
12689,240684,88.1317829,393,393,M,SC,OU,No,No
12690,240701,88.1317829,393,393,F,BCD,OU,No,No
12691,240703,88.1317829,393,393,F,OC,SVU,No,No
12692,240708,88.1317829,393,393,F,OC,OU,No,No
12693,240709,88.1317829,393,393,F,BCD,OU,No,No
12694,240714,88.1317829,393,393,M,SC,AU,No,No
12695,240718,88.1317829,393,393,F,SC,OU,No,No
12696,240726,88.1317829,393,393,M,BCE,OU,No,MSM
12697,240731,88.1317829,393,393,F,SC,OU,No,No
12698,240737,88.1317829,393,393,M,SC,SVU,No,No
12699,240744,88.1317829,393,393,F,BCA,OU,No,No
12700,240784,88.1317829,393,393,F,SC,OU,No,No
12701,240791,88.1317829,393,393,F,SC,OU,No,No
12702,240813,88.1317829,393,393,F,ST,OU,No,No
12703,240821,88.1317829,393,393,M,SC,OU,No,No
12704,240826,88.1317829,393,393,F,BCE,OU,No,MSM
12705,240828,88.1317829,393,393,F,SC,SVU,No,No
12706,240829,88.1317829,393,393,F,OC,OU,No,No
12707,240853,88.1317829,393,393,F,SC,AU,No,No
12708,240858,88.1317829,393,393,F,OC,OU,No,MSM
12709,240870,88.1317829,393,393,M,OC,OU,No,No
12710,240871,88.1317829,393,393,M,BCD,AU,No,No
12711,240876,88.1317829,393,393,F,BCD,OU,No,No
12712,240878,88.1317829,393,393,F,BCD,OU,No,No
12713,240882,88.1317829,393,393,M,BCB,AU,No,No
12714,240902,88.1317829,393,393,M,SC,AU,No,No
12715,240928,88.1317829,393,393,F,ST,AU,No,No
12716,240929,88.1317829,393,393,F,SC,OU,No,No
12717,240938,88.1317829,393,393,M,ST,OU,No,No
12718,240957,88.1317829,393,393,M,OC,OU,No,MSM
12719,240959,88.1317829,393,393,F,OC,AU,No,No
12720,240975,88.1317829,393,393,M,BCE,SVU,No,MSM
12721,240986,88.1317829,393,393,M,OC,AU,No,No
12722,241030,88.1317829,393,393,F,OC,OU,No,MSM
12723,241100,88.1317829,393,393,M,ST,OU,No,No
12724,241103,88.1317829,393,393,F,OC,OU,No,No
12725,241111,88.1317829,393,393,M,OC,OU,No,No
12726,241296,88.1317829,393,393,M,BCD,OU,No,No
12727,241415,88.1317829,393,393,F,ST,OU,No,No
12728,241493,88.1317829,393,393,F,BCE,OU,No,MSM
12729,241525,88.1317829,393,393,M,BCE,SVU,No,MSM
12730,241630,88.1317829,393,393,M,BCA,OU,No,No
12731,241650,88.1317829,393,393,M,SC,AU,No,No
12732,241656,88.1317829,393,393,F,OC,AU,No,No
12733,241794,88.1317829,393,393,M,ST,AU,No,No
12734,241870,88.1317829,393,393,M,BCD,OU,No,No
12735,241948,88.0558973,392,392,F,ST,OU,No,No
12736,241966,88.0558973,392,392,F,SC,AU,No,No
12737,241976,88.0558973,392,392,F,OC,OU,No,No
12738,241980,88.0558973,392,392,F,SC,AU,No,No
12739,241981,88.0558973,392,392,M,ST,OU,No,No
12740,241982,88.0558973,392,392,M,OC,OU,No,No
12741,241987,88.0558973,392,392,F,OC,AU,No,No
12742,241990,88.0558973,392,392,F,SC,OU,No,No
12743,242000,88.0558973,392,392,F,ST,OU,No,No
12744,242008,88.0558973,392,392,F,SC,OU,No,No
12745,242014,88.0558973,392,392,F,SC,OU,No,No
12746,242025,88.0558973,392,392,F,OC,OU,No,MSM
12747,242031,88.0558973,392,392,F,BCE,OU,No,MSM
12748,242032,88.0558973,392,392,F,SC,AU,No,No
12749,242034,88.0558973,392,392,F,SC,SVU,No,No
12750,242035,88.0558973,392,392,M,BCC,OU,No,No
12751,242037,88.0558973,392,392,M,SC,OU,No,No
12752,242046,88.0558973,392,392,F,BCB,OU,No,No
12753,242053,88.0558973,392,392,F,OC,OU,No,No
