COLLEGE,RANK,LOC,CAT,SX,MINOR,NRI,ACDS,EWS,PHASE
DECCAN COLLEGE OF MEDICAL SCIENCES,184317,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,187006,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,190489,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,193137,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,193287,OU,OC,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,194835,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,195975,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,203182,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,203286,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,205890,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,207536,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,209706,OU,OC,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,211760,OU,OC,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,214276,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,218130,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,218866,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,219496,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,219707,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,221070,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,221150,OU,OC,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,221327,OU,BCE,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,221511,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,221685,OU,OC,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,223484,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,226382,OU,OC,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,228699,OU,OC,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,232422,OU,BCE,F,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,234429,OU,BCB,M,MSM,,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,277979,NL,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,288593,NL,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,509556,NL,BCE,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,529951,OU,BCE,M,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,535306,OU,BCE,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,548042,NL,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,577838,NL,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,579412,NL,BCE,M,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,607866,NL,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,626198,OU,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,638144,SVU,OC,M,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,640678,OU,BCE,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,644116,OU,BCE,M,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,699503,NL,OC,M,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,703073,NL,BCE,M,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,715542,OU,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,745927,NL,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,749306,OU,OC,M,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,811854,OU,BCE,M,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,822622,NL,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,823735,OU,OC,F,MSM,NRI,,,P1
DECCAN COLLEGE OF MEDICAL SCIENCES,837995,OU,OC,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,101332,NL,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,108530,NL,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,110701,NL,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,112071,NL,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,115268,NL,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,119474,NL,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,194580,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,211204,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,215987,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,227340,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,234447,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,234819,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,235818,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,235967,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,240858,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,250279,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,257922,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,258665,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,265570,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,271804,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,273777,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,276247,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,276412,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,287214,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,291311,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,297472,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,301287,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,304878,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,310173,OU,ST,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,316387,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,319637,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,341482,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,345547,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,345673,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,349041,OU,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,349109,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,351055,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,451759,NL,OC,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,519473,NL,OC,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,675103,NL,OC,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,703778,OU,BCE,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,726756,NL,OC,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,745437,OU,BCE,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,747425,OU,OC,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,785968,OU,BCE,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,818692,NL,OC,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,852628,OU,OC,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,879086,OU,OC,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,881798,OU,OC,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,888215,OU,BCE,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,908035,OU,BCE,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,920868,OU,BCE,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,969937,OU,BCE,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,1034971,OU,BCE,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,1041371,OU,BCE,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,1056100,OU,BCE,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,1088235,NL,BCE,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,1176457,OU,BCE,F,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,COLL,,,,,,,,
SHADAN INSTITUTE OF MEDICAL SCIENCES,118711,NL,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,122769,,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,127166,NL,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,137706,NL,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,139109,NL,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,139985,NL,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,368630,OU,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,374446,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,378485,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,380829,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,388023,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,392205,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,399159,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,414638,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,415112,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,421513,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,427344,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,429453,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,432091,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,432100,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,437701,OU,BCE,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,438628,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,441041,OU,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,446757,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,453835,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,461881,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,465018,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,465336,OU,OC,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,470290,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,470813,OU,BCE,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,472994,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,475438,OU,BCE,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,488569,OU,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,488656,OU,OC,M,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,490274,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,492553,OU,BCE,M,MSM,NRI,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,494573,OU,OC,F,MSM,,,,P1
SHADAN INSTITUTE OF MEDICAL SCIENCES,970248,NL,BCE,F,MSM,NRI,,,P1
DR V R K WOMENS MEDICAL COLLEGE,113387,NL,OC,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,126057,NL,OC,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,127127,NL,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,142141,SVU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,185367,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,299325,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,306813,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,333149,OU,BCE,F,MSM,NRI,,,P1
DR V R K WOMENS MEDICAL COLLEGE,355123,OU,OC,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,357438,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,357746,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,359306,OU,OC,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,360039,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,370507,OU,OC,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,374007,OU,BCE,F,MSM,NRI,,,P1
DR V R K WOMENS MEDICAL COLLEGE,378530,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,381109,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,383316,OU,OC,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,392369,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,394709,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,396501,OU,OC,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,403534,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,449450,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,451472,OU,OC,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,469431,OU,BCE,F,MSM,,,,P1
DR V R K WOMENS MEDICAL COLLEGE,481225,NL,BCE,F,MSM,NRI,,,P1
DR V R K WOMENS MEDICAL COLLEGE,985384,AU,OC,F,MSM,NRI,,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",88367,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",100601,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",145656,NL,OC,M,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",146489,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",149368,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",166375,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",177274,NL,OC,M,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",184969,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",202853,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",206209,NL,SC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",225777,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",231400,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",241142,NL,OC,M,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",251976,NL,OC,M,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",273323,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",279184,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",295582,NL,BCB,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",299977,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",303054,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",305635,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",311666,NL,OC,M,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",312178,NL,OC,M,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",312353,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",336041,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",359954,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",363252,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",366465,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",372562,AU,BCE,F,MSM,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",414808,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",421627,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",456801,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",467565,NL,OC,M,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",481692,NL,OC,F,,,YES,,P1
"ARMY COLLEGE OF DENTAL SCIENCES, SECUNDERABAD",485285,NL,OC,F,,,YES,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",111042,SVU,OC,F,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",223323,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",231985,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",234030,NL,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",243551,OU,BCB,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",244618,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",323906,NL,BCE,F,MSM,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",419673,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",464249,OU,OC,F,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",468202,OU,BCE,F,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",474316,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",483360,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",483519,OU,BCD,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",483937,OU,BCD,M,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",506487,OU,OC,M,MSM,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",507769,OU,BCE,F,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",509551,OU,BCE,F,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",517034,AU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",518774,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",530882,OU,BCD,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",533877,OU,BCD,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",535522,OU,OC,F,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",536277,OU,BCD,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",538867,OU,BCE,F,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",539992,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",543223,OU,OC,M,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",550055,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",567119,OU,BCD,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",568998,OU,BCA,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",571218,OU,SC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",577469,OU,BCD,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",579947,OU,BCA,M,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",583727,OU,BCE,M,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",583897,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",589482,OU,BCE,F,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",592506,OU,OC,F,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",592610,OU,BCE,M,MSM,,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",651191,NL,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",661943,OU,OC,F,MSM,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",701466,NL,BCE,F,MSM,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",730019,OU,OC,F,MSM,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",787398,OU,OC,F,MSM,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",790266,OU,BCB,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",826271,OU,BCE,F,MSM,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",848863,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",876002,OU,BCE,F,MSM,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",910734,NL,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",948578,OU,ST,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",956415,OU,OC,F,MSM,NRI,,,P1
"MALLA REDDY INSTITUTE OF DENTAL SCIENCES, HYD",961655,OU,BCE,F,MSM,NRI,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,198501,OU,OC,F,,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,290498,SVU,OC,M,MSM,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,297647,OU,BCE,M,MSM,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,299436,NL,OC,F,MSM,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,301275,OU,OC,F,MSM,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,311609,OU,BCB,F,,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,313938,OU,OC,F,,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,318008,OU,OC,F,,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,321551,OU,BCD,F,,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,336388,OU,OC,F,,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,343044,OU,BCE,M,MSM,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,343986,OU,OC,F,MSM,,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,354088,NL,OC,F,MSM,NRI,,,P1
PANINEEYA MAHA VIDYALAYA INSTITUTE OF DENTAL SCIENCES,355508,OU,BCB,F,,,,,P1
