NEET Rank,NEET Roll No,NEET Score,Gender,Category,Local,EWS,State Rank
70254,1225010476,542,F,OC,AU,YES,2561
70255,1205020177,542,F,OC,SVU,NO,2562
70266,1228040043,542,F,BCA,AU,NO,2563
70270,1205100155,542,F,OC,AU,YES,2564
70282,1223020291,542,M,OC,SVU,NO,2565
70298,1205260071,542,F,BCA,AU,NO,2566
70306,1205060122,542,F,OC,AU,YES,2567
70320,1202040244,542,F,OC,SVU,YES,2568
70355,1220010091,542,M,SC,AU,NO,2569
70360,1222030042,542,M,OC,AU,YES,2570
70376,1205030651,542,M,BCB,SVU,NO,2571
70386,1205070171,542,F,BCB,SVU,NO,2572
70439,3115340025,542,F,OC,APNL,NO,2573
70563,1205070158,542,F,BCB,SVU,NO,2574
70565,1205140479,542,F,OC,SVU,YES,2575
70621,1229030117,542,F,BCB,AU,NO,2576
70648,1205200013,542,M,OC,AU,NO,2577
70658,4201160503,542,F,BCB,OU,NO,2578
70678,1204010804,542,F,OC,SVU,YES,2579
70753,1206060168,542,F,BCD,AU,NO,2580
70883,1205050535,542,F,OC,SVU,NO,2581
70893,4201110258,542,F,BCD,APNL,NO,2582
70970,4206070025,541,F,BCB,OU,NO,2583
70980,1206090364,541,F,BCD,AU,NO,2584
71005,1205170131,541,F,OC,SVU,NO,2585
71007,4203050986,541,F,OC,OU,YES,2586
71008,1205060315,541,M,BCA,AU,NO,2587
71015,1205230278,541,M,BCB,SVU,NO,2588
71016,1205160338,541,F,OC,AU,YES,2589
71027,1228030172,541,F,OC,AU,NO,2590
71032,1205160422,541,F,OC,SVU,NO,2591
71096,1220060245,541,F,OC,AU,NO,2592
71099,1224010050,541,F,BCD,AU,NO,2593
71107,1205020447,541,F,OC,AU,NO,2594
71111,1205060419,541,M,OC,SVU,NO,2595
71114,1205100302,541,F,OC,SVU,YES,2596
71165,1205230053,541,M,BCD,AU,NO,2597
71183,1224020176,541,F,BCB,AU,NO,2598
71192,1205060172,541,F,OC,AU,YES,2599
71244,1201110169,541,F,OC,AU,NO,2600
71251,1205160440,541,F,OC,AU,YES,2601
71261,1203060639,541,M,OC,AU,YES,2602
71267,4201160209,541,F,OC,SVU,YES,2603
71279,1212010285,541,M,BCA,AU,NO,2604
71286,4201210125,541,F,BCE,SVU,NO,2605
71321,1205190035,541,F,OC,SVU,NO,2606
71323,1201080180,541,F,OC,AU,YES,2607
71381,1205250053,541,M,BCB,SVU,NO,2608
71385,4219010251,541,F,OC,OU,YES,2609
71439,1204060484,541,F,BCB,SVU,NO,2610
71486,1205030532,541,F,OC,SVU,YES,2611
71487,1204060053,541,M,BCB,SVU,NO,2612
71492,1205060293,541,F,OC,AU,NO,2613
71492,1205060293,541,Female,OC,AU,YES,2614
71493,4201500269,541,M,BCD,AU,NO,2615
71510,1205130492,541,F,BCD,AU,NO,2616
71620,1204080095,541,F,BCD,SVU,NO,2617
71637,1205080394,541,M,BCD,AU,NO,2618
71697,1205020218,541,M,OC,AU,YES,2619
71748,1205050184,541,M,BCD,AU,NO,2620
71790,1202010884,540,F,OC,SVU,YES,2621
71791,1204020422,540,F,OC,SVU,YES,2622
71798,4201220127,540,F,BCE,OU,NO,2623
71805,1204070180,540,F,BCC,SVU,NO,2624
71824,1229010065,540,F,BCD,AU,NO,2625
71827,1228010301,540,M,BCD,AU,NO,2626
71837,1205270038,540,F,OC,AU,YES,2627
71840,1220020465,540,F,OC,AU,YES,2628
71845,1205040431,540,F,BCB,SVU,NO,2629
71848,1206060216,540,M,BCD,AU,NO,2630
71849,1205220113,540,M,OC,AU,NO,2631
71884,1205220221,540,M,BCD,OU,NO,2632
71897,1206100443,540,F,BCD,AU,NO,2633
71899,1205010531,540,F,OC,AU,YES,2634
71912,1205200365,540,M,BCD,AU,NO,2635
71922,1204010595,540,M,OC,SVU,NO,2636
71941,1205130034,540,F,OC,AU,YES,2637
71947,1202020520,540,F,BCB,SVU,NO,2638
71954,1205250207,540,F,OC,AU,NO,2639
71963,1216010277,540,F,SC,AU,NO,2640
71965,2706010147,540,F,BCB,SVU,NO,2641
71968,1201040074,540,M,SC,AU,NO,2642
71985,1205130318,540,F,OC,SVU,YES,2643
72009,1205190232,540,M,BCA,AU,NO,2644
72060,1219010094,540,F,OC,AU,NO,2645
72087,1203010706,540,F,BCD,SVU,NO,2646
72152,1205210035,540,M,BCB,AU,NO,2647
72188,1219030395,540,F,OC,SVU,YES,2648
72201,1201030478,540,F,OC,AU,YES,2649
72203,1206080449,540,F,BCD,AU,NO,2650
72272,1205020292,540,M,SC,AU,NO,2651
72305,1220030185,540,M,OC,AU,YES,2652
72385,1205170138,540,F,OC,SVU,YES,2653
72393,1205030643,540,F,BCD,AU,NO,2654
72408,1205110003,540,M,OC,SVU,NO,2655
72459,1205040681,540,M,OC,AU,NO,2656
72467,1220030090,540,F,BCC,AU,NO,2657
72534,1205170084,540,F,BCB,AU,NO,2658
72647,1205030219,539,M,BCA,AU,NO,2659
72648,1203060873,539,F,BCA,SVU,NO,2660
72651,1205020121,539,F,BCD,AU,NO,2661
72657,1202020165,539,F,BCB,SVU,NO,2662
72662,1228040116,539,F,BCB,AU,NO,2663
72665,1202060448,539,F,BCE,SVU,NO,2664
72668,1205230003,539,F,OC,SVU,NO,2665
72669,1201040203,539,M,OC,AU,YES,2666
72673,1222010530,539,F,SC,AU,NO,2667
72685,1206110354,539,F,BCE,AU,NO,2668
72686,1205250307,539,M,BCB,AU,NO,2669
72690,1204010151,539,M,OC,SVU,NO,2670
72693,1213010901,539,F,BCB,AU,NO,2671
72694,1205230221,539,F,SC,SVU,NO,2672
72749,1201120313,539,F,OC,AU,NO,2673
72758,1205040745,539,F,OC,AU,NO,2674
72769,1219020614,539,M,OC,SVU,YES,2675
72780,1205090096,539,F,OC,SVU,YES,2676
72783,1220010124,539,M,SC,AU,NO,2677
72819,1204010201,539,F,OC,SVU,YES,2678
72821,1205080505,539,F,BCD,AU,NO,2679
72823,1206160232,539,M,BCD,AU,NO,2680
72827,1201030398,539,F,OC,AU,YES,2681
72840,1205040598,539,F,BCD,AU,NO,2682
72851,1205200230,539,F,ST,AU,NO,2683
72862,3615020094,539,M,OC,APNL,NO,2684
72866,1206060475,539,M,BCD,AU,NO,2685
72867,1221020436,539,M,BCD,SVU,NO,2686
72869,1206160501,539,F,BCD,AU,NO,2687
72870,1205030187,539,F,BCA,AU,NO,2688
72893,1205170425,539,F,OC,SVU,YES,2689
72898,1229010106,539,F,BCD,AU,NO,2690
72923,1222010062,539,F,BCA,AU,NO,2691
72964,1203050103,539,M,OC,SVU,NO,2692
72970,1203060814,539,F,SC,SVU,NO,2693
72986,1202020484,539,M,BCE,SVU,NO,2694
73019,1205090361,539,M,OC,AU,NO,2695
73025,1228010266,539,M,BCD,AU,NO,2696
73051,1201030144,539,F,OC,AU,YES,2697
73084,1206040432,539,M,BCA,AU,NO,2698
73088,1205050134,539,F,BCA,SVU,NO,2699
73092,1222040094,539,M,OC,AU,NO,2700
73098,1206060010,539,M,OC,AU,NO,2701
73138,1205120210,539,M,SC,AU,NO,2702
73177,1220010650,539,M,OC,AU,YES,2703
73199,1205070285,539,F,OC,AU,YES,2704
73314,1203060079,539,F,BCD,SVU,NO,2705
73339,1203060630,539,F,BCB,SVU,NO,2706
73344,3004010539,539,F,OC,APNL,NO,2707
73475,1228010090,538,M,OC,AU,YES,2708
73476,1228010182,538,F,OC,AU,YES,2709
73479,1206020176,538,F,BCB,AU,NO,2710
73482,1219030157,538,M,OC,SVU,NO,2711
73495,1205250301,538,M,SC,AU,NO,2712
73497,1222010753,538,F,ST,AU,NO,2713
73508,1206020629,538,M,BCD,AU,NO,2714
73522,1205230279,538,F,OC,SVU,YES,2715
73536,1205080266,538,M,BCA,AU,NO,2716
73538,1206080453,538,F,BCD,AU,NO,2717
73544,1201090052,538,F,BCB,AU,NO,2718
73550,1206120213,538,M,BCD,AU,NO,2719
73562,1205030072,538,F,OC,AU,NO,2720
73566,1205170202,538,M,BCD,AU,NO,2721
73576,4204050158,538,F,BCB,AU,NO,2722
73581,1205110082,538,F,OC,SVU,NO,2723
73588,4212020241,538,F,OC,OU,YES,2724
73603,1205060121,538,F,BCB,AU,NO,2725
73606,4201490094,538,F,OC,SVU,NO,2726
73615,1203030009,538,F,BCA,SVU,NO,2727
73618,1201110198,538,F,ST,AU,NO,2728
73640,1205100145,538,F,BCA,AU,NO,2729
73641,1205050611,538,M,ST,AU,NO,2730
73662,1219020455,538,F,SC,SVU,NO,2731
73668,1205040527,538,F,BCE,SVU,NO,2732
73677,1206030565,538,F,BCB,AU,NO,2733
73678,1205180276,538,M,OC,AU,YES,2734
73683,1203060805,538,F,OC,SVU,NO,2735
73734,1203050141,538,M,BCD,SVU,NO,2736
73744,1221010396,538,M,BCA,SVU,NO,2737
73745,1205110271,538,F,SC,SVU,NO,2738
73751,1219010329,538,F,BCA,SVU,NO,2739
73760,1205170256,538,F,BCB,AU,NO,2740
73780,1205110036,538,M,BCB,SVU,NO,2741
73791,1205050588,538,M,OC,AU,YES,2742
73804,1202030825,538,M,OC,SVU,NO,2743
73850,1205020298,538,F,SC,SVU,NO,2744
73858,1205240342,538,F,BCA,AU,NO,2745
73969,1225050156,538,F,BCA,AU,NO,2746
74024,1205100261,538,F,BCD,AU,NO,2747
74053,1205050508,538,M,BCD,AU,NO,2748
74081,1206120060,538,F,OC,AU,NO,2749
74119,1205080158,538,M,OC,APNL,YES,2750
74179,1206140229,538,F,SC,AU,NO,2751
74189,1222030008,538,M,BCB,SVU,NO,2752
74242,9902020064,538,F,OC,APNL,NO,2753
74279,1224020384,537,F,OC,AU,YES,2754
74282,1220050001,537,F,OC,AU,YES,2755
74288,1204060415,537,F,SC,SVU,NO,2756
74298,1202040596,537,F,ST,SVU,NO,2757
74300,1206110295,537,M,BCD,AU,NO,2758
74303,1205120125,537,F,OC,SVU,YES,2759
74306,1204080074,537,M,OC,SVU,YES,2760
74320,1215030023,537,F,OC,SVU,NO,2761
74321,1205110414,537,F,SC,AU,NO,2762
74325,1204070080,537,F,BCB,SVU,NO,2763
74327,1205050172,537,F,BCA,AU,NO,2764
74333,1201080345,537,M,BCD,AU,NO,2765
74347,1205200089,537,F,BCB,SVU,NO,2766
74365,1206060272,537,F,BCD,AU,NO,2767
74378,1214010088,537,M,BCD,AU,NO,2768
74379,1206160140,537,F,BCE,AU,NO,2769
74385,1204080241,537,M,BCB,SVU,NO,2770
74422,1205150005,537,F,OC,AU,YES,2771
74429,4201500233,537,F,OC,NL,NO,2772
74446,1205100357,537,F,BCA,AU,NO,2773
74449,1204010625,537,M,OC,SVU,YES,2774
74496,1202030166,537,F,BCB,SVU,NO,2775
74499,1206130294,537,F,BCD,AU,NO,2776
74502,1206120116,537,M,OC,AU,YES,2777
74536,1204070344,537,M,OC,SVU,YES,2778
74577,1225010084,537,F,BCA,AU,NO,2779
74596,1206020075,537,M,BCB,AU,NO,2780
74612,1205130324,537,M,OC,SVU,NO,2781
74615,1205080029,537,M,OC,SVU,YES,2782
74778,1205200293,537,F,BCB,AU,NO,2783
74813,1203030136,537,M,BCB,AU,NO,2784
74824,1205050414,537,F,OC,AU,YES,2785
74898,1206050053,537,F,OC,AU,NO,2786
74909,1205090346,537,F,BCE,AU,NO,2787
74941,1204080044,537,F,OC,AU,YES,2788
74963,1205160323,537,F,SC,AU,NO,2789
74967,1205140080,537,M,BCD,AU,NO,2790
74992,1204040571,537,F,OC,SVU,YES,2791
75023,1205100408,537,M,BCD,AU,NO,2792
75042,2808020188,537,F,BCB,APNL,NO,2793
75090,2712440069,537,M,OC,APNL,NO,2794
75143,1205240065,536,F,BCE,AU,NO,2795
75144,1205240286,536,F,SC,AU,NO,2796
75148,1203040544,536,F,OC,SVU,YES,2797
75149,1205110029,536,F,OC,AU,YES,2798
75150,1206160154,536,M,BCB,AU,NO,2799
75151,1205160050,536,M,OC,SVU,YES,2800
75171,1205230247,536,F,BCD,SVU,NO,2801
75172,1206100333,536,F,BCD,AU,NO,2802
75188,4219030261,536,F,OC,AU,NO,2803
75192,1205060416,536,M,SC,AU,NO,2804
75220,1204030020,536,M,BCA,SVU,NO,2805
75231,1204080167,536,M,BCB,SVU,NO,2806
75247,1206030632,536,F,SC,AU,NO,2807
75256,1204080175,536,M,OC,SVU,NO,2808
75258,4219020056,536,M,OC,SVU,NO,2809
75261,4201060438,536,M,BCA,AU,NO,2810
75269,4203040079,536,M,OC,AU,YES,2811
75308,1205020661,536,F,BCD,SVU,NO,2812
75309,1203020356,536,F,BCB,SVU,NO,2813
75443,1204040516,536,M,ST,SVU,NO,2814
75444,1204060052,536,F,BCD,SVU,NO,2815
75465,1222030001,536,F,OC,AU,NO,2816
75495,1205070327,536,M,BCB,AU,NO,2817
75498,1206140035,536,M,BCD,AU,NO,2818
75502,4101160139,536,F,BCA,AU,NO,2819
75553,1206040300,536,F,BCD,AU,NO,2820
75565,1205090024,536,F,OC,SVU,YES,2821
75577,1224060154,536,F,BCB,AU,NO,2822
75609,1204090175,536,M,OC,SVU,YES,2823
75735,1205010232,536,M,SC,AU,NO,2824
75758,1205180294,536,F,BCB,SVU,NO,2825
75765,1204080311,536,M,OC,AU,YES,2826
75896,1205010061,536,F,BCD,SVU,NO,2827
75924,1203030405,536,F,OC,SVU,NO,2828
75997,1220060048,535,F,BCA,AU,NO,2829
76001,1204030150,535,M,OC,APNL,NO,2830
76003,1205200155,535,M,OC,SVU,NO,2831
76008,1205270434,535,M,BCB,AU,NO,2832
76009,1202040482,535,F,SC,SVU,NO,2833
76010,1228030189,535,M,OC,AU,YES,2834
76013,1220060195,535,F,BCB,AU,NO,2835
76023,1202050174,535,M,BCD,SVU,NO,2836
76027,1219040133,535,F,SC,SVU,NO,2837
76038,1205100202,535,M,BCD,AU,NO,2838
76043,1206050027,535,F,BCB,AU,NO,2839
76047,1204080136,535,F,BCB,SVU,NO,2840
76057,1205270429,535,M,OC,AU,NO,2841
76063,1228020210,535,M,BCB,AU,NO,2842
76064,1202060146,535,F,OC,SVU,NO,2843
76065,1206120107,535,M,BCD,AU,NO,2844
76067,4201200069,535,F,OC,OU,NO,2845
76090,1205130031,535,M,OC,OU,YES,2846
76098,1205040518,535,F,OC,AU,NO,2847
76115,1216030057,535,F,BCD,AU,NO,2848
76120,1224030081,535,F,OC,AU,YES,2849
76122,1205030414,535,M,BCD,AU,NO,2850
76133,1206010261,535,F,BCA,AU,NO,2851
76153,1205030421,535,F,BCA,AU,NO,2852
76158,1205190254,535,M,ST,SVU,NO,2853
76179,1229020124,535,F,BCD,AU,NO,2854
76207,1205190450,535,M,ST,SVU,NO,2855
76225,1205030496,535,F,OC,SVU,NO,2856
76228,1205200199,535,M,BCD,SVU,NO,2857
76271,1228030174,535,M,OC,AU,NO,2858
76288,1206080104,535,F,BCB,AU,NO,2859
76290,1204030252,535,F,OC,SVU,NO,2860
76308,1205100234,535,F,OC,SVU,YES,2861
76309,1205170124,535,M,SC,SVU,NO,2862
76311,1201120307,535,F,OC,AU,NO,2863
76314,1204020279,535,F,OC,SVU,YES,2864
76322,1205020758,535,M,BCD,AU,NO,2865
76329,4201120288,535,F,OC,OU,NO,2866
76333,1222010295,535,F,OC,AU,NO,2867
76378,1206050113,535,F,BCB,AU,NO,2868
76435,1228030198,535,M,BCB,AU,NO,2869
76469,4201200586,535,M,BCD,AU,NO,2870
76495,1224020264,535,F,BCC,AU,NO,2871
76497,1206120144,535,F,BCD,AU,NO,2872
76508,1202050222,535,M,BCA,SVU,NO,2873
76524,1206160016,535,F,BCB,AU,NO,2874
76528,1203010623,535,M,OC,OU,NO,2875
76552,1205090010,535,M,SC,AU,NO,2876
76913,1206150123,534,F,BCD,AU,NO,2877
76915,1203020194,534,M,BCB,SVU,NO,2878
76916,1205200373,534,F,BCD,SVU,NO,2879
76936,1206050030,534,F,BCD,AU,NO,2880
76937,1205190441,534,F,SC,AU,NO,2881
76950,1206020606,534,F,OC,AU,YES,2882
76952,2712100015,534,F,OC,SVU,YES,2883
76956,1205090313,534,F,OC,AU,YES,2884
76968,1202060258,534,M,BCD,SVU,NO,2885
76984,1205210186,534,F,BCD,AU,NO,2886
76985,1202020990,534,F,OC,SVU,NO,2887
76986,4215010148,534,F,SC,OU,NO,2888
77012,1204070353,534,F,BCD,SVU,NO,2889
77035,1205190236,534,M,OC,SVU,YES,2890
77037,1203040240,534,M,OC,SVU,YES,2891
77070,1206030485,534,F,OC,AU,NO,2892
77075,1222040209,534,F,OC,AU,YES,2893
77099,4219050461,534,F,BCB,SVU,NO,2894
77108,1206030491,534,M,BCB,AU,NO,2895
77111,1212010255,534,M,BCD,SVU,NO,2896
77118,4201450111,534,F,OC,OU,NO,2897
77148,1203040546,534,F,BCA,SVU,NO,2898
77174,4208080185,534,M,BCD,AU,NO,2899
77180,1205200185,534,M,ST,AU,NO,2900
77201,1224060134,534,F,OC,AU,NO,2901
77206,1205060433,534,F,BCA,AU,NO,2902
77209,1205020088,534,F,BCB,AU,NO,2903
77213,1205130037,534,M,BCD,AU,NO,2904
77298,1224010369,534,M,BCB,AU,NO,2905
77300,1201050380,534,F,OC,AU,NO,2906
77306,1205030131,534,M,BCB,SVU,NO,2907
77317,1205040427,534,M,OC,SVU,YES,2908
77341,4201300202,534,M,OC,SVU,NO,2909
77369,1205130356,534,F,OC,AU,NO,2910
77414,1205040018,534,M,OC,SVU,NO,2911
77463,1220060192,534,F,BCB,AU,NO,2912
77484,1229050190,534,M,BCD,AU,NO,2913
77526,1209010563,534,M,OC,AU,NO,2914
77583,1206020006,534,F,BCB,AU,NO,2915
77666,1206010061,534,F,BCB,AU,NO,2916
77737,1204070172,533,M,BCA,SVU,NO,2917
77749,1205220257,533,F,BCA,AU,NO,2918
77750,1203060597,533,F,BCD,SVU,NO,2919
77766,1224050220,533,M,SC,AU,NO,2920
77776,1225050132,533,F,BCD,AU,NO,2921
77779,1219020574,533,M,BCB,SVU,NO,2922
77820,1201020085,533,F,BCD,AU,NO,2923
77821,4201110284,533,F,ST,SVU,NO,2924
77837,1205110044,533,F,BCA,AU,NO,2925
77839,1206160240,533,F,SC,AU,NO,2926
77841,1202010517,533,F,BCB,SVU,NO,2927
77850,1209010400,533,F,OC,AU,YES,2928
77853,1201120190,533,M,BCD,AU,NO,2929
77875,1205260055,533,M,BCB,SVU,NO,2930
77882,1205080044,533,F,BCB,AU,NO,2931
77883,1219010260,533,M,OC,SVU,NO,2932
77894,1205180355,533,M,BCD,AU,NO,2933
77903,1205130480,533,F,OC,AU,NO,2934
77905,1202040470,533,F,BCD,SVU,NO,2935
77907,1205180249,533,F,SC,SVU,NO,2936
77920,4205020281,533,F,OC,OU,YES,2937
77921,1206100127,533,M,SC,AU,NO,2938
77922,1201010335,533,F,OC,AU,YES,2939
77924,1202010415,533,F,BCB,SVU,NO,2940
77931,4204010372,533,F,OC,AU,NO,2941
77953,1221020064,533,F,BCA,SVU,NO,2942
77982,1205160160,533,M,BCD,AU,NO,2943
77987,1203020731,533,F,OC,SVU,YES,2944
77991,1203010561,533,F,BCB,SVU,NO,2945
77992,1219020475,533,M,BCE,SVU,NO,2946
78081,1205020753,533,M,OC,SVU,NO,2947
78085,1205250228,533,F,BCB,SVU,NO,2948
78086,1224040172,533,M,BCB,AU,NO,2949
78087,1205260022,533,F,OC,SVU,NO,2950
78164,1201010491,533,M,BCA,AU,NO,2951
78172,1202020831,533,M,OC,SVU,YES,2952
78188,1205100425,533,F,OC,AU,YES,2953
78214,1206140306,533,F,OC,AU,NO,2954
78216,1205130354,533,F,OC,AU,NO,2955
78292,1228010151,533,M,BCB,AU,NO,2956
78311,1204010762,533,F,OC,SVU,YES,2957
78394,1205250280,533,F,OC,AU,YES,2958
78417,1205060045,533,F,BCB,AU,NO,2959
78500,4208090141,533,F,OC,SVU,YES,2960
78566,1219010253,532,F,OC,SVU,NO,2961
78569,1201090208,532,F,BCD,AU,NO,2962
78570,1203040549,532,M,BCA,SVU,NO,2963
78571,1221010008,532,M,OC,SVU,YES,2964
78579,1221010283,532,F,OC,SVU,NO,2965
78587,1220040075,532,F,BCB,AU,NO,2966
78597,1209010209,532,F,SC,AU,NO,2967
78598,1220030030,532,F,BCD,AU,NO,2968
78604,1206130275,532,M,OC,AU,NO,2969
78607,1204050156,532,M,OC,SVU,NO,2970
78610,1205100481,532,F,BCB,AU,NO,2971
78611,1205260201,532,F,OC,AU,NO,2972
78622,1205030566,532,M,OC,SVU,NO,2973
78625,1203010855,532,F,OC,SVU,NO,2974
78626,1205190053,532,F,OC,AU,NO,2975
78631,1201040400,532,M,OC,AU,NO,2976
78637,1206080271,532,F,BCA,AU,NO,2977
78649,1219030002,532,F,BCE,SVU,NO,2978
78662,1224030178,532,F,BCA,AU,NO,2979
78668,1203010227,532,M,OC,APNL,NO,2980
78724,4221030135,532,M,BCE,OU,NO,2981
78728,1205250096,532,F,BCB,AU,NO,2982
78752,1205140294,532,F,OC,AU,YES,2983
78761,1205100454,532,M,BCB,AU,NO,2984
78776,1228040165,532,F,OC,AU,YES,2985
78802,1201100278,532,M,OC,AU,NO,2986
78804,1205110490,532,M,OC,SVU,YES,2987
78811,1202030288,532,F,BCB,SVU,NO,2988
78820,1225010055,532,F,BCD,AU,NO,2989
78864,1205010821,532,F,OC,SVU,YES,2990
78867,1222010773,532,M,BCD,SVU,NO,2991
78948,1205130103,532,M,BCB,SVU,NO,2992
78957,1203010658,532,F,BCD,SVU,NO,2993
78961,1205090249,532,F,OC,AU,YES,2994
78982,1225030239,532,F,BCD,AU,NO,2995
79027,1205030153,532,F,OC,AU,YES,2996
79034,1201070050,532,F,ST,AU,NO,2997
79053,1204030419,532,F,OC,SVU,NO,2998
79081,4201480123,532,F,BCA,APNL,NO,2999
79199,1205160359,532,M,BCB,SVU,NO,3000
79219,1205090367,532,F,OC,AU,YES,3001
79223,1221020245,532,M,OC,AU,NO,3002
79254,1220030287,532,F,BCC,AU,NO,3003
79382,4104020134,532,M,BCD,AU,NO,3004
79391,1204050449,531,M,OC,SVU,YES,3005
79395,1228030193,531,M,BCB,SVU,NO,3006
79404,1202020820,531,F,BCE,SVU,NO,3007
79410,1204070218,531,F,OC,SVU,NO,3008
79412,1206110297,531,F,BCD,AU,NO,3009
79416,1201120072,531,F,SC,AU,NO,3010
79428,1228010380,531,F,BCD,AU,NO,3011
79430,1205090355,531,F,BCB,AU,NO,3012
79431,1228020125,531,F,SC,AU,NO,3013
79433,1224010049,531,M,BCB,AU,NO,3014
79434,1202050069,531,M,OC,SVU,YES,3015
79442,1205100329,531,F,OC,AU,YES,3016
79443,4219010045,531,F,BCB,AU,NO,3017
79444,1204010837,531,F,OC,SVU,YES,3018
79448,1220060106,531,F,OC,AU,YES,3019
79465,1206100371,531,F,BCD,AU,NO,3020
79472,1205010233,531,F,OC,SVU,YES,3021
79476,1203020814,531,F,SC,SVU,NO,3022
79497,1205060592,531,M,BCD,AU,NO,3023
79502,1204040249,531,F,ST,SVU,NO,3024
79505,1205260181,531,M,BCB,AU,NO,3025
79512,1203060678,531,F,OC,SVU,YES,3026
79530,1203030135,531,F,OC,AU,NO,3027
79563,1205090144,531,F,BCE,AU,NO,3028
79567,1205130498,531,M,OC,SVU,NO,3029
79588,1203040040,531,F,BCD,SVU,NO,3030
79611,4201540092,531,F,BCA,OU,NO,3031
79613,1205170115,531,M,BCD,SVU,NO,3032
79626,1206090129,531,F,SC,AU,NO,3033
79640,1201020187,531,F,BCB,AU,NO,3034
79689,1205080518,531,M,OC,AU,NO,3035
79691,1224020490,531,F,BCA,AU,NO,3036
79704,4201170374,531,M,OC,OU,NO,3037
79749,3115070296,531,F,BCC,AU,NO,3038
79757,1201030378,531,F,BCA,AU,NO,3039
79789,1205080015,531,F,BCD,AU,NO,3040
79791,1202070269,531,F,OC,SVU,NO,3041
79802,1223020089,531,F,BCE,SVU,NO,3042
79854,4201300146,531,M,OC,OU,YES,3043
79963,1205030721,531,F,OC,AU,YES,3044
80001,1205180381,531,F,OC,AU,NO,3045
80016,1205190009,531,F,OC,AU,YES,3046
80018,1205020784,531,M,OC,AU,NO,3047
80233,1205160133,530,F,SC,AU,NO,3048
80242,1204090137,530,F,BCB,SVU,NO,3049
80257,1205230071,530,F,OC,AU,NO,3050
80260,1205220198,530,M,BCA,SVU,NO,3051
80262,1228040200,530,M,BCB,AU,NO,3052
80263,4201100440,530,M,OC,SVU,NO,3053
80266,2712100493,530,M,OC,APNL,NO,3054
80281,1206090437,530,F,BCD,AU,NO,3055
80293,1201120278,530,F,OC,AU,YES,3056
80296,1205040538,530,F,SC,SVU,NO,3057
80303,1205010469,530,F,BCB,AU,NO,3058
80308,1205050456,530,M,BCE,SVU,NO,3059
80323,1206090118,530,F,SC,AU,NO,3060
80326,1201020297,530,M,OC,AU,YES,3061
80329,1205170368,530,F,OC,AU,YES,3062
80333,1228020161,530,F,BCB,AU,NO,3063
80338,1205150136,530,M,BCD,AU,NO,3064
80355,1201050319,530,M,BCE,AU,NO,3065
80360,1205010624,530,M,BCA,SVU,NO,3066
80368,4201040580,530,M,OC,OU,NO,3067
80370,1220070104,530,F,OC,AU,YES,3068
80379,1216020170,530,M,OC,AU,YES,3069
80413,4201350096,530,M,BCB,AU,NO,3070
80423,1222010449,530,F,OC,AU,YES,3071
80433,1206030541,530,M,BCD,AU,NO,3072
80447,1206020242,530,F,BCA,AU,NO,3073
80450,1205130136,530,M,OC,AU,NO,3074
80460,1205270240,530,M,OC,AU,YES,3075
80467,1205020860,530,F,BCE,AU,NO,3076
80470,4201110650,530,F,OC,SVU,YES,3077
80517,1222010228,530,M,BCD,AU,NO,3078
80523,1205110494,530,F,BCB,AU,NO,3079
80549,1202010173,530,M,BCE,SVU,NO,3080
80591,1205170444,530,F,BCA,AU,NO,3081
80624,1216030220,530,M,SC,AU,NO,3082
80633,1205110315,530,M,OC,AU,YES,3083
80705,1216010382,530,M,BCC,AU,NO,3084
80706,1205010013,530,F,BCA,AU,NO,3085
80723,1213010255,530,F,BCB,AU,NO,3086
80727,1205100264,530,F,BCB,SVU,NO,3087
80728,1201030036,530,M,OC,AU,NO,3088
80733,1216030028,530,F,OC,AU,YES,3089
80758,2712320344,530,F,OC,SVU,YES,3090
80882,1201040259,530,M,OC,AU,NO,3091
80940,1203030447,530,F,OC,SVU,YES,3092
81012,1206060367,530,M,SC,AU,NO,3093
81052,1202040313,530,M,OC,SVU,NO,3094
81228,1202050470,529,F,BCE,SVU,NO,3095
81232,1205110429,529,F,BCD,AU,NO,3096
81246,1205180199,529,F,BCA,AU,NO,3097
81257,1204050405,529,M,OC,SVU,NO,3098
81264,1206010125,529,M,OC,AU,YES,3099
81266,1205030680,529,M,BCD,AU,NO,3100
81272,1201090171,529,F,BCD,AU,NO,3101
81274,1221020130,529,F,OC,SVU,YES,3102
81325,1206040036,529,M,SC,AU,NO,3103
81369,1201030280,529,M,OC,AU,NO,3104
81371,1205240244,529,F,OC,AU,NO,3105
81380,1228030083,529,F,BCA,AU,NO,3106
81381,1205130180,529,F,OC,AU,NO,3107
81396,1220040138,529,F,OC,APNL,YES,3108
81399,1204010231,529,F,OC,SVU,YES,3109
81404,1224020364,529,F,BCD,AU,NO,3110
81405,1220020129,529,F,BCB,AU,NO,3111
81421,1204060051,529,M,OC,SVU,NO,3112
81435,1205060120,529,F,OC,SVU,YES,3113
81451,1203040233,529,F,BCE,SVU,NO,3114
81458,1202020455,529,F,BCE,SVU,NO,3115
81464,1228020093,529,M,BCB,SVU,NO,3116
81470,1224020463,529,M,BCD,AU,NO,3117
81477,4201090479,529,M,ST,SVU,NO,3118
81479,1225010523,529,M,BCA,AU,NO,3119
81483,1206090310,529,F,OC,AU,NO,3120
81496,1224030284,529,M,OC,AU,YES,3121
